Geothite_avg - Data, Corrected, Resampled on common wavenumber scale

nushift=     -3.10000  cm-1
FWHM_resolution:      10.0000  cm-1
H2O_Vol_mixing_ratio:   0.00790000

     Wvnmbr     Wvl(um)    SpecData    H2O_Model    NulledSpec     IG_Nulled     Ratio
    6205.000   1.61160    1.4119e-03    1.0000e+00    1.4119e-03    4.5625e-03    3.0947e-01
    6206.000   1.61134    1.4111e-03    1.0000e+00    1.4111e-03    4.5582e-03    3.0958e-01
    6207.000   1.61108    1.4104e-03    1.0000e+00    1.4104e-03    4.5535e-03    3.0973e-01
    6208.000   1.61082    1.4098e-03    1.0000e+00    1.4098e-03    4.5478e-03    3.1000e-01
    6209.000   1.61057    1.4102e-03    1.0000e+00    1.4102e-03    4.5413e-03    3.1053e-01
    6210.000   1.61031    1.4102e-03    1.0000e+00    1.4102e-03    4.5354e-03    3.1093e-01
    6211.000   1.61005    1.4112e-03    1.0000e+00    1.4112e-03    4.5288e-03    3.1161e-01
    6212.000   1.60979    1.4095e-03    1.0000e+00    1.4095e-03    4.5245e-03    3.1152e-01
    6213.000   1.60953    1.4077e-03    1.0000e+00    1.4077e-03    4.5204e-03    3.1142e-01
    6214.000   1.60927    1.4050e-03    1.0000e+00    1.4050e-03    4.5164e-03    3.1108e-01
    6215.000   1.60901    1.4032e-03    1.0000e+00    1.4032e-03    4.5133e-03    3.1089e-01
    6216.000   1.60875    1.4017e-03    1.0000e+00    1.4017e-03    4.5108e-03    3.1075e-01
    6217.000   1.60849    1.4026e-03    1.0000e+00    1.4026e-03    4.5090e-03    3.1107e-01
    6218.000   1.60823    1.4019e-03    1.0000e+00    1.4019e-03    4.5052e-03    3.1117e-01
    6219.000   1.60798    1.4015e-03    1.0000e+00    1.4015e-03    4.5000e-03    3.1144e-01
    6220.000   1.60772    1.3969e-03    1.0000e+00    1.3969e-03    4.4935e-03    3.1086e-01
    6221.000   1.60746    1.3939e-03    1.0000e+00    1.3939e-03    4.4883e-03    3.1057e-01
    6222.000   1.60720    1.3907e-03    1.0000e+00    1.3907e-03    4.4842e-03    3.1013e-01
    6223.000   1.60694    1.3909e-03    1.0000e+00    1.3909e-03    4.4791e-03    3.1054e-01
    6224.000   1.60668    1.3916e-03    1.0000e+00    1.3916e-03    4.4737e-03    3.1107e-01
    6225.000   1.60643    1.3949e-03    1.0000e+00    1.3949e-03    4.4671e-03    3.1225e-01
    6226.000   1.60617    1.3945e-03    1.0000e+00    1.3945e-03    4.4610e-03    3.1260e-01
    6227.000   1.60591    1.3927e-03    1.0000e+00    1.3927e-03    4.4552e-03    3.1259e-01
    6228.000   1.60565    1.3892e-03    1.0000e+00    1.3892e-03    4.4501e-03    3.1217e-01
    6229.000   1.60539    1.3867e-03    1.0000e+00    1.3867e-03    4.4440e-03    3.1203e-01
    6230.000   1.60514    1.3851e-03    1.0000e+00    1.3851e-03    4.4375e-03    3.1214e-01
    6231.000   1.60488    1.3825e-03    1.0000e+00    1.3825e-03    4.4307e-03    3.1203e-01
    6232.000   1.60462    1.3806e-03    1.0000e+00    1.3806e-03    4.4251e-03    3.1198e-01
    6233.000   1.60436    1.3794e-03    1.0000e+00    1.3794e-03    4.4215e-03    3.1197e-01
    6234.000   1.60411    1.3777e-03    1.0000e+00    1.3777e-03    4.4169e-03    3.1191e-01
    6235.000   1.60385    1.3758e-03    1.0000e+00    1.3758e-03    4.4119e-03    3.1183e-01
    6236.000   1.60359    1.3731e-03    1.0000e+00    1.3731e-03    4.4059e-03    3.1165e-01
    6237.000   1.60333    1.3709e-03    1.0000e+00    1.3709e-03    4.4004e-03    3.1155e-01
    6238.000   1.60308    1.3691e-03    1.0000e+00    1.3691e-03    4.3949e-03    3.1153e-01
    6239.000   1.60282    1.3660e-03    1.0000e+00    1.3660e-03    4.3905e-03    3.1114e-01
    6240.000   1.60256    1.3634e-03    1.0000e+00    1.3634e-03    4.3854e-03    3.1089e-01
    6241.000   1.60231    1.3600e-03    1.0000e+00    1.3600e-03    4.3804e-03    3.1047e-01
    6242.000   1.60205    1.3596e-03    1.0000e+00    1.3596e-03    4.3741e-03    3.1083e-01
    6243.000   1.60179    1.3597e-03    1.0000e+00    1.3597e-03    4.3683e-03    3.1126e-01
    6244.000   1.60154    1.3617e-03    1.0000e+00    1.3617e-03    4.3624e-03    3.1213e-01
    6245.000   1.60128    1.3608e-03    1.0000e+00    1.3608e-03    4.3581e-03    3.1226e-01
    6246.000   1.60102    1.3602e-03    1.0000e+00    1.3602e-03    4.3536e-03    3.1242e-01
    6247.000   1.60077    1.3585e-03    1.0000e+00    1.3585e-03    4.3501e-03    3.1231e-01
    6248.000   1.60051    1.3573e-03    1.0000e+00    1.3573e-03    4.3452e-03    3.1236e-01
    6249.000   1.60026    1.3566e-03    1.0000e+00    1.3566e-03    4.3396e-03    3.1260e-01
    6250.000   1.60000    1.3549e-03    1.0000e+00    1.3549e-03    4.3330e-03    3.1270e-01
    6251.000   1.59974    1.3521e-03    1.0000e+00    1.3521e-03    4.3268e-03    3.1250e-01
    6252.000   1.59949    1.3481e-03    1.0000e+00    1.3481e-03    4.3208e-03    3.1201e-01
    6253.000   1.59923    1.3448e-03    1.0000e+00    1.3448e-03    4.3130e-03    3.1179e-01
    6254.000   1.59898    1.3417e-03    1.0000e+00    1.3417e-03    4.3058e-03    3.1161e-01
    6255.000   1.59872    1.3394e-03    1.0000e+00    1.3394e-03    4.2978e-03    3.1164e-01
    6256.000   1.59847    1.3390e-03    1.0000e+00    1.3390e-03    4.2916e-03    3.1200e-01
    6257.000   1.59821    1.3375e-03    1.0000e+00    1.3375e-03    4.2857e-03    3.1209e-01
    6258.000   1.59795    1.3367e-03    1.0000e+00    1.3367e-03    4.2800e-03    3.1231e-01
    6259.000   1.59770    1.3349e-03    1.0000e+00    1.3349e-03    4.2745e-03    3.1229e-01
    6260.000   1.59744    1.3314e-03    1.0000e+00    1.3314e-03    4.2693e-03    3.1186e-01
    6261.000   1.59719    1.3296e-03    1.0000e+00    1.3296e-03    4.2652e-03    3.1173e-01
    6262.000   1.59693    1.3280e-03    1.0000e+00    1.3280e-03    4.2594e-03    3.1178e-01
    6263.000   1.59668    1.3269e-03    1.0000e+00    1.3269e-03    4.2531e-03    3.1198e-01
    6264.000   1.59642    1.3245e-03    1.0000e+00    1.3245e-03    4.2437e-03    3.1211e-01
    6265.000   1.59617    1.3224e-03    1.0000e+00    1.3224e-03    4.2357e-03    3.1220e-01
    6266.000   1.59591    1.3199e-03    1.0000e+00    1.3199e-03    4.2284e-03    3.1216e-01
    6267.000   1.59566    1.3172e-03    1.0000e+00    1.3172e-03    4.2214e-03    3.1203e-01
    6268.000   1.59541    1.3148e-03    1.0000e+00    1.3148e-03    4.2154e-03    3.1190e-01
    6269.000   1.59515    1.3106e-03    1.0000e+00    1.3106e-03    4.2076e-03    3.1148e-01
    6270.000   1.59490    1.3083e-03    1.0000e+00    1.3083e-03    4.1995e-03    3.1153e-01
    6271.000   1.59464    1.3071e-03    1.0000e+00    1.3071e-03    4.1905e-03    3.1192e-01
    6272.000   1.59439    1.3065e-03    1.0000e+00    1.3065e-03    4.1825e-03    3.1238e-01
    6273.000   1.59413    1.3037e-03    1.0000e+00    1.3037e-03    4.1748e-03    3.1229e-01
    6274.000   1.59388    1.2987e-03    1.0000e+00    1.2987e-03    4.1675e-03    3.1163e-01
    6275.000   1.59363    1.2944e-03    1.0000e+00    1.2944e-03    4.1607e-03    3.1111e-01
    6276.000   1.59337    1.2904e-03    1.0000e+00    1.2904e-03    4.1543e-03    3.1061e-01
    6277.000   1.59312    1.2874e-03    1.0000e+00    1.2874e-03    4.1493e-03    3.1028e-01
    6278.000   1.59286    1.2838e-03    1.0000e+00    1.2838e-03    4.1423e-03    3.0993e-01
    6279.000   1.59261    1.2798e-03    1.0000e+00    1.2798e-03    4.1347e-03    3.0952e-01
    6280.000   1.59236    1.2745e-03    1.0000e+00    1.2745e-03    4.1257e-03    3.0892e-01
    6281.000   1.59210    1.2710e-03    1.0000e+00    1.2710e-03    4.1179e-03    3.0866e-01
    6282.000   1.59185    1.2681e-03    1.0000e+00    1.2681e-03    4.1108e-03    3.0847e-01
    6283.000   1.59160    1.2659e-03    1.0000e+00    1.2659e-03    4.1051e-03    3.0837e-01
    6284.000   1.59134    1.2636e-03    1.0000e+00    1.2636e-03    4.0969e-03    3.0844e-01
    6285.000   1.59109    1.2610e-03    1.0000e+00    1.2610e-03    4.0868e-03    3.0856e-01
    6286.000   1.59084    1.2576e-03    1.0000e+00    1.2576e-03    4.0771e-03    3.0845e-01
    6287.000   1.59058    1.2543e-03    1.0000e+00    1.2543e-03    4.0688e-03    3.0827e-01
    6288.000   1.59033    1.2498e-03    1.0000e+00    1.2498e-03    4.0641e-03    3.0752e-01
    6289.000   1.59008    1.2466e-03    1.0000e+00    1.2466e-03    4.0562e-03    3.0733e-01
    6290.000   1.58983    1.2446e-03    1.0000e+00    1.2446e-03    4.0472e-03    3.0753e-01
    6291.000   1.58957    1.2402e-03    1.0000e+00    1.2402e-03    4.0380e-03    3.0713e-01
    6292.000   1.58932    1.2370e-03    1.0000e+00    1.2370e-03    4.0292e-03    3.0702e-01
    6293.000   1.58907    1.2340e-03    1.0000e+00    1.2340e-03    4.0217e-03    3.0683e-01
    6294.000   1.58881    1.2306e-03    1.0000e+00    1.2306e-03    4.0117e-03    3.0676e-01
    6295.000   1.58856    1.2272e-03    1.0000e+00    1.2272e-03    4.0024e-03    3.0662e-01
    6296.000   1.58831    1.2220e-03    1.0000e+00    1.2220e-03    3.9932e-03    3.0604e-01
    6297.000   1.58806    1.2206e-03    1.0000e+00    1.2206e-03    3.9841e-03    3.0637e-01
    6298.000   1.58781    1.2177e-03    1.0000e+00    1.2177e-03    3.9748e-03    3.0635e-01
    6299.000   1.58755    1.2150e-03    1.0000e+00    1.2150e-03    3.9648e-03    3.0645e-01
    6300.000   1.58730    1.2099e-03    1.0000e+00    1.2099e-03    3.9561e-03    3.0584e-01
    6301.000   1.58705    1.2024e-03    1.0000e+00    1.2024e-03    3.9480e-03    3.0456e-01
    6302.000   1.58680    1.1958e-03    1.0000e+00    1.1958e-03    3.9411e-03    3.0342e-01
    6303.000   1.58655    1.1923e-03    1.0000e+00    1.1923e-03    3.9312e-03    3.0329e-01
    6304.000   1.58629    1.1918e-03    1.0000e+00    1.1918e-03    3.9190e-03    3.0410e-01
    6305.000   1.58604    1.1912e-03    1.0000e+00    1.1912e-03    3.9063e-03    3.0495e-01
    6306.000   1.58579    1.1902e-03    1.0000e+00    1.1902e-03    3.8956e-03    3.0553e-01
    6307.000   1.58554    1.1890e-03    1.0000e+00    1.1890e-03    3.8873e-03    3.0586e-01
    6308.000   1.58529    1.1860e-03    1.0000e+00    1.1860e-03    3.8781e-03    3.0583e-01
    6309.000   1.58504    1.1833e-03    1.0000e+00    1.1833e-03    3.8689e-03    3.0586e-01
    6310.000   1.58479    1.1796e-03    1.0000e+00    1.1796e-03    3.8590e-03    3.0568e-01
    6311.000   1.58453    1.1765e-03    1.0000e+00    1.1765e-03    3.8499e-03    3.0560e-01
    6312.000   1.58428    1.1744e-03    1.0000e+00    1.1744e-03    3.8412e-03    3.0573e-01
    6313.000   1.58403    1.1691e-03    1.0000e+00    1.1691e-03    3.8334e-03    3.0497e-01
    6314.000   1.58378    1.1659e-03    1.0000e+00    1.1659e-03    3.8257e-03    3.0477e-01
    6315.000   1.58353    1.1628e-03    1.0000e+00    1.1628e-03    3.8187e-03    3.0451e-01
    6316.000   1.58328    1.1646e-03    1.0000e+00    1.1646e-03    3.8104e-03    3.0564e-01
    6317.000   1.58303    1.1645e-03    1.0000e+00    1.1645e-03    3.8016e-03    3.0633e-01
    6318.000   1.58278    1.1639e-03    1.0000e+00    1.1639e-03    3.7917e-03    3.0696e-01
    6319.000   1.58253    1.1631e-03    1.0000e+00    1.1631e-03    3.7827e-03    3.0748e-01
    6320.000   1.58228    1.1608e-03    1.0000e+00    1.1608e-03    3.7734e-03    3.0763e-01
    6321.000   1.58203    1.1574e-03    1.0000e+00    1.1574e-03    3.7639e-03    3.0750e-01
    6322.000   1.58178    1.1550e-03    1.0000e+00    1.1550e-03    3.7549e-03    3.0758e-01
    6323.000   1.58153    1.1516e-03    1.0000e+00    1.1516e-03    3.7460e-03    3.0742e-01
    6324.000   1.58128    1.1509e-03    1.0000e+00    1.1509e-03    3.7380e-03    3.0790e-01
    6325.000   1.58103    1.1494e-03    1.0000e+00    1.1494e-03    3.7291e-03    3.0822e-01
    6326.000   1.58078    1.1474e-03    1.0000e+00    1.1474e-03    3.7197e-03    3.0846e-01
    6327.000   1.58053    1.1444e-03    1.0000e+00    1.1444e-03    3.7095e-03    3.0850e-01
    6328.000   1.58028    1.1416e-03    1.0000e+00    1.1416e-03    3.6993e-03    3.0861e-01
    6329.000   1.58003    1.1381e-03    1.0000e+00    1.1381e-03    3.6884e-03    3.0855e-01
    6330.000   1.57978    1.1359e-03    1.0000e+00    1.1359e-03    3.6788e-03    3.0878e-01
    6331.000   1.57953    1.1346e-03    1.0000e+00    1.1346e-03    3.6696e-03    3.0920e-01
    6332.000   1.57928    1.1341e-03    1.0000e+00    1.1341e-03    3.6612e-03    3.0976e-01
    6333.000   1.57903    1.1341e-03    1.0000e+00    1.1341e-03    3.6516e-03    3.1058e-01
    6334.000   1.57878    1.1351e-03    1.0000e+00    1.1351e-03    3.6411e-03    3.1176e-01
    6335.000   1.57853    1.1342e-03    1.0000e+00    1.1342e-03    3.6309e-03    3.1237e-01
    6336.000   1.57828    1.1329e-03    1.0000e+00    1.1329e-03    3.6213e-03    3.1285e-01
    6337.000   1.57803    1.1298e-03    1.0000e+00    1.1298e-03    3.6126e-03    3.1274e-01
    6338.000   1.57778    1.1296e-03    1.0000e+00    1.1296e-03    3.6035e-03    3.1346e-01
    6339.000   1.57754    1.1284e-03    1.0000e+00    1.1284e-03    3.5935e-03    3.1399e-01
    6340.000   1.57729    1.1274e-03    1.0000e+00    1.1274e-03    3.5828e-03    3.1468e-01
    6341.000   1.57704    1.1250e-03    1.0000e+00    1.1250e-03    3.5718e-03    3.1497e-01
    6342.000   1.57679    1.1211e-03    1.0000e+00    1.1211e-03    3.5603e-03    3.1488e-01
    6343.000   1.57654    1.1186e-03    1.0000e+00    1.1186e-03    3.5478e-03    3.1529e-01
    6344.000   1.57629    1.1167e-03    1.0000e+00    1.1167e-03    3.5352e-03    3.1589e-01
    6345.000   1.57604    1.1159e-03    1.0000e+00    1.1159e-03    3.5216e-03    3.1687e-01
    6346.000   1.57580    1.1162e-03    1.0000e+00    1.1162e-03    3.5090e-03    3.1809e-01
    6347.000   1.57555    1.1146e-03    1.0000e+00    1.1146e-03    3.4968e-03    3.1874e-01
    6348.000   1.57530    1.1131e-03    1.0000e+00    1.1131e-03    3.4853e-03    3.1937e-01
    6349.000   1.57505    1.1062e-03    1.0000e+00    1.1062e-03    3.4736e-03    3.1845e-01
    6350.000   1.57480    1.1012e-03    1.0000e+00    1.1012e-03    3.4606e-03    3.1820e-01
    6351.000   1.57456    1.0961e-03    1.0000e+00    1.0961e-03    3.4457e-03    3.1810e-01
    6352.000   1.57431    1.0923e-03    1.0000e+00    1.0923e-03    3.4318e-03    3.1830e-01
    6353.000   1.57406    1.0908e-03    1.0000e+00    1.0908e-03    3.4174e-03    3.1920e-01
    6354.000   1.57381    1.0872e-03    1.0000e+00    1.0872e-03    3.4047e-03    3.1932e-01
    6355.000   1.57356    1.0834e-03    1.0000e+00    1.0834e-03    3.3922e-03    3.1938e-01
    6356.000   1.57332    1.0789e-03    1.0000e+00    1.0789e-03    3.3804e-03    3.1918e-01
    6357.000   1.57307    1.0752e-03    1.0000e+00    1.0752e-03    3.3673e-03    3.1932e-01
    6358.000   1.57282    1.0728e-03    1.0000e+00    1.0728e-03    3.3541e-03    3.1986e-01
    6359.000   1.57257    1.0729e-03    1.0000e+00    1.0729e-03    3.3406e-03    3.2117e-01
    6360.000   1.57233    1.0691e-03    1.0000e+00    1.0691e-03    3.3253e-03    3.2151e-01
    6361.000   1.57208    1.0648e-03    1.0000e+00    1.0648e-03    3.3097e-03    3.2173e-01
    6362.000   1.57183    1.0572e-03    1.0000e+00    1.0572e-03    3.2924e-03    3.2110e-01
    6363.000   1.57159    1.0522e-03    1.0000e+00    1.0522e-03    3.2759e-03    3.2118e-01
    6364.000   1.57134    1.0486e-03    1.0000e+00    1.0486e-03    3.2597e-03    3.2168e-01
    6365.000   1.57109    1.0455e-03    1.0000e+00    1.0455e-03    3.2447e-03    3.2221e-01
    6366.000   1.57085    1.0415e-03    1.0000e+00    1.0415e-03    3.2301e-03    3.2243e-01
    6367.000   1.57060    1.0368e-03    1.0000e+00    1.0368e-03    3.2169e-03    3.2231e-01
    6368.000   1.57035    1.0324e-03    1.0000e+00    1.0324e-03    3.2023e-03    3.2239e-01
    6369.000   1.57011    1.0284e-03    1.0000e+00    1.0284e-03    3.1871e-03    3.2269e-01
    6370.000   1.56986    1.0254e-03    1.0000e+00    1.0254e-03    3.1710e-03    3.2336e-01
    6371.000   1.56961    1.0218e-03    1.0000e+00    1.0218e-03    3.1555e-03    3.2381e-01
    6372.000   1.56937    1.0181e-03    1.0000e+00    1.0181e-03    3.1397e-03    3.2427e-01
    6373.000   1.56912    1.0130e-03    1.0000e+00    1.0130e-03    3.1253e-03    3.2413e-01
    6374.000   1.56887    1.0082e-03    1.0000e+00    1.0082e-03    3.1107e-03    3.2409e-01
    6375.000   1.56863    1.0026e-03    1.0000e+00    1.0026e-03    3.0965e-03    3.2380e-01
    6376.000   1.56838    9.9922e-04    1.0000e+00    9.9922e-04    3.0806e-03    3.2436e-01
    6377.000   1.56814    9.9453e-04    1.0000e+00    9.9453e-04    3.0648e-03    3.2451e-01
    6378.000   1.56789    9.8967e-04    1.0000e+00    9.8967e-04    3.0481e-03    3.2468e-01
    6379.000   1.56764    9.8338e-04    1.0000e+00    9.8338e-04    3.0329e-03    3.2423e-01
    6380.000   1.56740    9.7694e-04    1.0000e+00    9.7694e-04    3.0178e-03    3.2373e-01
    6381.000   1.56715    9.6976e-04    1.0000e+00    9.6976e-04    3.0034e-03    3.2289e-01
    6382.000   1.56691    9.6434e-04    1.0000e+00    9.6434e-04    2.9875e-03    3.2280e-01
    6383.000   1.56666    9.5946e-04    1.0000e+00    9.5946e-04    2.9709e-03    3.2296e-01
    6384.000   1.56642    9.5589e-04    1.0000e+00    9.5589e-04    2.9530e-03    3.2370e-01
    6385.000   1.56617    9.5178e-04    1.0000e+00    9.5178e-04    2.9367e-03    3.2409e-01
    6386.000   1.56593    9.4745e-04    1.0000e+00    9.4745e-04    2.9214e-03    3.2431e-01
    6387.000   1.56568    9.4169e-04    1.0000e+00    9.4169e-04    2.9068e-03    3.2396e-01
    6388.000   1.56544    9.3602e-04    1.0000e+00    9.3602e-04    2.8921e-03    3.2365e-01
    6389.000   1.56519    9.2897e-04    1.0000e+00    9.2897e-04    2.8775e-03    3.2284e-01
    6390.000   1.56495    9.2445e-04    1.0000e+00    9.2445e-04    2.8620e-03    3.2300e-01
    6391.000   1.56470    9.1996e-04    1.0000e+00    9.1996e-04    2.8457e-03    3.2328e-01
    6392.000   1.56446    9.1632e-04    1.0000e+00    9.1632e-04    2.8278e-03    3.2404e-01
    6393.000   1.56421    9.1183e-04    1.0000e+00    9.1183e-04    2.8105e-03    3.2444e-01
    6394.000   1.56397    9.0690e-04    1.0000e+00    9.0690e-04    2.7930e-03    3.2471e-01
    6395.000   1.56372    9.0203e-04    1.0000e+00    9.0203e-04    2.7763e-03    3.2491e-01
    6396.000   1.56348    8.9697e-04    1.0000e+00    8.9697e-04    2.7613e-03    3.2483e-01
    6397.000   1.56323    8.9195e-04    1.0000e+00    8.9195e-04    2.7479e-03    3.2459e-01
    6398.000   1.56299    8.8685e-04    1.0000e+00    8.8685e-04    2.7364e-03    3.2410e-01
    6399.000   1.56274    8.8082e-04    1.0000e+00    8.8082e-04    2.7231e-03    3.2347e-01
    6400.000   1.56250    8.7416e-04    1.0000e+00    8.7416e-04    2.7091e-03    3.2268e-01
    6401.000   1.56226    8.6587e-04    1.0000e+00    8.6587e-04    2.6927e-03    3.2156e-01
    6402.000   1.56201    8.5965e-04    1.0000e+00    8.5965e-04    2.6766e-03    3.2117e-01
    6403.000   1.56177    8.5546e-04    1.0000e+00    8.5546e-04    2.6603e-03    3.2157e-01
    6404.000   1.56152    8.5054e-04    1.0000e+00    8.5054e-04    2.6441e-03    3.2168e-01
    6405.000   1.56128    8.4663e-04    1.0000e+00    8.4663e-04    2.6279e-03    3.2216e-01
    6406.000   1.56104    8.4167e-04    1.0000e+00    8.4167e-04    2.6134e-03    3.2206e-01
    6407.000   1.56079    8.3755e-04    1.0000e+00    8.3755e-04    2.5979e-03    3.2240e-01
    6408.000   1.56055    8.3521e-04    1.0000e+00    8.3521e-04    2.5829e-03    3.2336e-01
    6409.000   1.56031    8.2866e-04    1.0000e+00    8.2866e-04    2.5655e-03    3.2300e-01
    6410.000   1.56006    8.2353e-04    1.0000e+00    8.2353e-04    2.5492e-03    3.2305e-01
    6411.000   1.55982    8.1737e-04    1.0000e+00    8.1737e-04    2.5334e-03    3.2264e-01
    6412.000   1.55958    8.1541e-04    1.0000e+00    8.1541e-04    2.5195e-03    3.2364e-01
    6413.000   1.55933    8.1220e-04    1.0000e+00    8.1220e-04    2.5045e-03    3.2430e-01
    6414.000   1.55909    8.0835e-04    1.0000e+00    8.0835e-04    2.4886e-03    3.2482e-01
    6415.000   1.55885    8.0418e-04    1.0000e+00    8.0418e-04    2.4735e-03    3.2512e-01
    6416.000   1.55860    7.9884e-04    1.0000e+00    7.9884e-04    2.4577e-03    3.2503e-01
    6417.000   1.55836    7.9559e-04    1.0000e+00    7.9559e-04    2.4436e-03    3.2558e-01
